codigo_ibge,ano,familias_beneficiarias,valor_total,valor_medio,valor_por_familia
240960,2025,504,4069282.0,674.21,672.3
240970,2025,1261,9997504.0,662.15,660.64
240980,2025,3228,26489152.0,683.95,683.69
240990,2025,2135,16401966.0,643.23,640.42
241000,2025,755,5899307.0,651.86,651.37
241010,2025,2392,19219570.0,670.6,669.86
241020,2025,1314,10272250.0,653.16,651.39
241025,2025,1083,8622183.0,664.46,663.66
241030,2025,1920,15808155.0,686.94,686.14
241040,2025,1674,14089511.0,701.99,701.43
241050,2025,933,7370844.0,659.22,658.33
241060,2025,535,4088678.0,637.87,636.43
241070,2025,533,4149494.0,649.31,649.1
241080,2025,669,5243585.0,653.31,652.97
241090,2025,1395,11171127.0,668.75,667.38
241100,2025,691,5472622.0,661.29,659.77
241105,2025,844,6530086.0,648.81,644.67
241110,2025,507,3961902.0,652.44,651.67
241120,2025,5830,47105163.0,674.08,673.34
241140,2025,1933,15194824.0,656.25,654.98
241142,2025,336,2571499.0,638.03,637.37
241150,2025,4300,34461344.0,668.9,668.01
241160,2025,490,3962196.0,675.24,674.61
241170,2025,941,7458880.0,662.55,660.46
241180,2025,513,4016378.0,653.01,652.69
241190,2025,715,5504260.0,642.5,641.24
241200,2025,17580,138842263.0,659.41,658.29
241210,2025,898,7093252.0,659.07,658.5
241220,2025,7338,60068510.0,683.81,682.34
241230,2025,2243,17974285.0,668.44,667.93
241240,2025,445,3515088.0,662.6,658.95
241250,2025,4656,37232479.0,667.63,666.47
241255,2025,1928,15249327.0,660.69,659.13
241260,2025,3034,23807499.0,655.35,654.05
241270,2025,1043,8382913.0,670.93,669.96
241280,2025,2074,16010487.0,643.96,643.28
241290,2025,1929,14952450.0,647.26,646.28
241300,2025,998,7827727.0,654.33,653.82
241310,2025,1549,12732248.0,685.52,684.86
241320,2025,598,4987911.0,696.96,695.81
241330,2025,1313,10659346.0,677.01,676.61
241335,2025,2864,23023831.0,671.91,669.97
241340,2025,965,7483750.0,648.41,646.41
241350,2025,1499,11877731.0,661.14,660.4
241355,2025,975,7691443.0,659.04,657.63
241360,2025,1228,9492739.0,645.02,644.18
241370,2025,924,7329685.0,662.2,661.26
241380,2025,519,4097472.0,659.0,658.16
241390,2025,2076,16764223.0,674.94,673.04
241400,2025,2843,22648804.0,664.98,664.1
241410,2025,1836,14621999.0,664.47,663.54
241415,2025,1223,9828726.0,671.74,669.94
241420,2025,2378,19842233.0,700.13,695.51
241430,2025,346,2673599.0,645.23,644.23
241440,2025,7022,57155900.0,681.09,678.46
241445,2025,1038,8181840.0,658.84,657.21
241450,2025,2212,17087904.0,644.31,643.93
241460,2025,2349,17991042.0,640.05,638.52
241470,2025,1075,8682109.0,673.76,673.27
241475,2025,731,5843748.0,669.56,666.26
241480,2025,2066,17034774.0,688.51,687.33
241490,2025,441,3440049.0,651.05,650.54
241500,2025,603,4848381.0,670.9,670.35
250010,2025,1860,15112371.0,677.34,677.1
250020,2025,973,7742981.0,663.2,663.2
250030,2025,5326,43781311.0,685.6,685.0
250040,2025,3258,27391657.0,701.45,700.72
250050,2025,3108,25539985.0,685.13,684.94
250053,2025,984,8006155.0,684.61,678.17
250057,2025,704,5848679.0,692.97,691.99
250060,2025,3981,32500597.0,680.82,680.68
250070,2025,2984,22568147.0,630.56,630.26
250073,2025,537,4307175.0,668.56,668.05
250077,2025,1876,15053450.0,669.25,668.72
250080,2025,4731,37987377.0,669.96,669.15
250090,2025,2858,22633073.0,660.4,659.9
250100,2025,3021,24808382.0,684.6,684.37
250110,2025,3811,31095683.0,680.46,680.06
250115,2025,466,3750090.0,670.72,670.72
250120,2025,1568,12700238.0,676.36,675.03
250130,2025,4459,35832640.0,670.08,669.83
250135,2025,1083,8828956.0,679.88,679.36
250140,2025,2070,17625557.0,710.42,709.57
250150,2025,3830,31037264.0,675.7,675.51
250153,2025,999,7832625.0,654.22,653.31
250157,2025,1716,13733065.0,667.5,666.99
250160,2025,2746,21650145.0,657.64,657.22
250170,2025,1294,10329964.0,665.63,665.2
250180,2025,15826,123018079.0,648.44,648.1
250190,2025,3060,24300853.0,662.95,661.84
250200,2025,1769,13976135.0,658.93,658.27
250205,2025,652,5301615.0,677.76,677.4
250210,2025,1085,9018153.0,692.62,692.4
250215,2025,845,6625157.0,653.5,653.43
250220,2025,501,3999422.0,666.92,665.55
250230,2025,968,7447439.0,641.76,640.96
250240,2025,2417,19421830.0,669.75,669.67
250250,2025,3902,31881214.0,681.09,680.91
250260,2025,1082,8645838.0,666.38,666.33
250270,2025,835,6990739.0,698.9,697.81
250280,2025,2975,23227820.0,651.6,650.7
250290,2025,1496,11812040.0,658.72,657.79
250300,2025,3997,32714301.0,682.92,682.07
250310,2025,868,7024269.0,676.92,674.65
250320,2025,9050,72542894.0,668.44,668.19
250330,2025,1816,14734873.0,676.66,676.09
250340,2025,1009,8030191.0,663.29,663.01
250350,2025,2869,23532466.0,684.11,683.68
250355,2025,2033,17584529.0,721.43,720.87
250360,2025,1420,11331072.0,665.74,664.92
250370,2025,13068,102592424.0,654.72,654.32
250375,2025,904,7268391.0,671.2,670.26
250380,2025,1467,11753205.0,668.06,667.49
250390,2025,1506,12089716.0,669.26,668.86
250400,2025,37382,299140897.0,667.31,667.1
250403,2025,1886,15356295.0,680.0,678.57
250407,2025,910,7294852.0,669.06,667.71
250410,2025,529,4184459.0,659.33,658.68
250415,2025,1623,13154939.0,675.95,675.32
250420,2025,1121,8784501.0,653.54,652.91
250430,2025,5452,42153958.0,644.65,644.46
250435,2025,1125,9052620.0,670.77,670.46
250440,2025,3783,30509590.0,672.35,672.18
250450,2025,1269,10130288.0,665.48,665.25
250460,2025,5193,43130913.0,692.98,692.6
250470,2025,1261,10013910.0,661.71,661.57
250480,2025,3274,26173256.0,666.84,666.33
250485,2025,394,3086619.0,652.73,652.44
250490,2025,4126,32824611.0,663.29,663.22
250500,2025,1642,13114451.0,666.54,665.51
250510,2025,3964,31167458.0,656.25,655.38
250520,2025,1343,11047359.0,686.05,685.62
250523,2025,1506,12090971.0,670.26,669.23
250527,2025,1644,13332866.0,677.05,676.03
250530,2025,505,3998586.0,660.3,660.3
250535,2025,1248,10045416.0,672.46,670.93
250540,2025,2201,17713063.0,671.71,670.81
250550,2025,603,4872093.0,674.28,673.89
250560,2025,1342,10697739.0,665.59,664.25
250570,2025,2198,18042898.0,684.93,684.23
250580,2025,733,5899870.0,672.57,671.36
250590,2025,835,6661925.0,664.98,664.84
250600,2025,5206,42076893.0,674.14,673.56
250610,2025,2145,17735797.0,689.24,689.04
250620,2025,675,5226697.0,645.28,645.13
250625,2025,2015,16721134.0,692.04,691.49
250630,2025,8673,69613626.0,670.46,668.96
250640,2025,2888,22921090.0,661.95,661.71
250650,2025,677,5374366.0,661.51,661.35
250660,2025,1068,8458627.0,661.17,659.88
250670,2025,2216,17856355.0,672.52,671.52
250680,2025,4799,37785227.0,656.42,656.24
250690,2025,5105,40118013.0,655.42,655.0
250700,2025,3663,29187140.0,664.77,664.2
250710,2025,3335,27653639.0,691.4,691.06
250720,2025,2313,18615047.0,671.04,670.93
250730,2025,3567,28827280.0,673.86,673.51
250740,2025,1421,11176257.0,655.72,655.6
250750,2025,80602,652706892.0,675.78,675.14
250760,2025,2562,20482303.0,666.64,666.15
250770,2025,3042,25640779.0,703.18,702.6
250780,2025,1290,10505769.0,679.63,678.82
250790,2025,1997,15863172.0,662.04,661.87
250800,2025,1750,14070632.0,670.45,670.07
250810,2025,1006,7958008.0,659.76,659.05
250820,2025,1654,13474630.0,679.63,679.07
250830,2025,4397,35562998.0,674.38,674.11
250840,2025,588,4724754.0,670.09,669.13
250850,2025,1394,11372744.0,680.14,679.71
250855,2025,1039,8407030.0,675.06,674.57
250860,2025,2270,18296197.0,674.43,671.89
250870,2025,721,5756333.0,665.66,665.51
250880,2025,1071,8699759.0,679.63,677.11
250890,2025,8197,66242072.0,674.72,673.53
250900,2025,2480,20036713.0,674.19,673.46
250905,2025,2271,19147593.0,702.95,702.79
250910,2025,5803,46400018.0,666.54,666.39
250915,2025,1545,12230487.0,660.3,659.75
250920,2025,2646,21141257.0,667.37,666.16
250930,2025,1773,14741687.0,697.12,693.15
250933,2025,902,7411612.0,685.47,685.07
250937,2025,591,4542825.0,641.38,641.29
250939,2025,1643,13361780.0,677.83,677.62
250940,2025,3186,25257057.0,660.83,660.67
250950,2025,1251,10076839.0,672.9,671.02
250960,2025,952,7659959.0,670.61,670.3
250970,2025,6861,55110446.0,669.8,669.43
250980,2025,1857,15340461.0,689.6,688.54
250990,2025,1517,12455318.0,684.37,684.25
251000,2025,1531,12270328.0,668.79,668.12
251010,2025,2068,16353205.0,659.39,658.99
251020,2025,1308,10521415.0,671.2,670.53
251030,2025,646,4979095.0,642.99,642.41
251040,2025,1350,11197273.0,692.19,691.27
251050,2025,628,4864054.0,646.18,645.99
251060,2025,594,4674259.0,658.6,655.8
251065,2025,254,2027442.0,666.46,666.23
251070,2025,541,4318995.0,665.29,665.29
251080,2025,14110,113122089.0,669.37,668.17
251090,2025,2282,18468771.0,674.54,674.34
251100,2025,592,4732118.0,667.57,666.68
251110,2025,1308,10346360.0,659.36,659.09
251120,2025,5652,44968137.0,663.53,663.1
251130,2025,4211,32519319.0,644.15,643.57
251140,2025,3241,25530514.0,657.72,656.53
251150,2025,2464,19843735.0,672.1,671.39
251160,2025,1809,15038750.0,693.68,692.92
251170,2025,1494,12301696.0,687.86,686.35
251180,2025,1854,15113199.0,680.12,679.31
251190,2025,4158,33172269.0,665.32,664.9
251200,2025,3779,31375573.0,692.67,691.97
251203,2025,759,5956031.0,655.79,654.55
251207,2025,675,5318323.0,656.39,656.39
251210,2025,5139,40442951.0,656.6,655.99
251220,2025,804,6374141.0,660.76,660.76
251230,2025,3694,29338780.0,664.58,661.89
251240,2025,2397,19819496.0,689.48,689.21
251250,2025,8253,66153177.0,668.33,668.14
251260,2025,392,3120917.0,663.7,663.7
251270,2025,3537,29106149.0,688.74,685.82
251272,2025,1255,10395577.0,690.7,690.51
251274,2025,574,4610481.0,670.14,669.84
251275,2025,1089,8703525.0,666.38,666.07
251276,2025,1017,8189080.0,672.87,671.09
251278,2025,455,3621478.0,665.1,663.62
251280,2025,2176,16724237.0,643.28,640.47
251290,2025,4602,37086924.0,672.58,671.97
251300,2025,610,4949295.0,677.34,676.39
251310,2025,2158,17278866.0,667.62,667.39
251315,2025,1597,13066718.0,683.02,681.96
251320,2025,983,7772821.0,660.82,659.33
251330,2025,1504,11729160.0,650.27,649.85
251335,2025,928,7489728.0,673.34,672.87
251340,2025,2600,20441443.0,655.97,655.29
251350,2025,889,7245773.0,680.19,679.29
251360,2025,1184,9515095.0,670.21,669.92
251365,2025,460,3630565.0,657.92,657.79
251370,2025,18006,147858593.0,684.79,684.58
251380,2025,1067,8453086.0,660.46,660.3
251385,2025,477,3751397.0,656.93,656.21
251390,2025,6026,48236150.0,667.6,667.32
251392,2025,791,6374491.0,672.74,671.9
251394,2025,462,3690157.0,666.52,666.39
251396,2025,512,3958898.0,644.55,644.45
251398,2025,538,4269177.0,661.28,660.75
251400,2025,820,6535836.0,664.51,664.01
251410,2025,952,7678832.0,674.14,672.24
251420,2025,1632,12998129.0,663.79,663.62
251430,2025,1300,10660038.0,685.46,683.15
251440,2025,754,6076592.0,671.71,671.56
251445,2025,1228,9901307.0,672.38,672.38
251450,2025,3814,30239191.0,661.59,660.86
251455,2025,709,5799068.0,683.35,682.06
251460,2025,718,5777311.0,671.72,670.55
251465,2025,322,2474453.0,640.72,640.02
251470,2025,650,5069794.0,651.28,650.52
251480,2025,702,5530075.0,657.26,656.94
251490,2025,1343,10879556.0,676.03,675.19
251500,2025,1643,13153083.0,667.6,667.22
251510,2025,1637,13110985.0,668.22,667.65
251520,2025,587,4780919.0,679.06,678.39
251530,2025,11740,92964173.0,661.1,660.01
251540,2025,2436,19719481.0,674.87,674.73
251550,2025,2868,22963193.0,667.61,667.33
251560,2025,441,3679463.0,696.38,695.83
251570,2025,647,5125592.0,660.4,660.24
251580,2025,1608,12914535.0,669.53,669.32
251590,2025,1148,9287724.0,675.37,674.23
251593,2025,745,6108164.0,684.02,683.4
251597,2025,2100,16837010.0,669.3,668.26
251600,2025,4960,40324489.0,677.7,677.54
251610,2025,2490,20148280.0,675.54,674.4
251615,2025,944,7611582.0,672.53,672.09
251620,2025,13519,105476611.0,651.27,650.28
251630,2025,3475,27130412.0,650.89,650.56
251640,2025,1842,14672382.0,663.93,663.8
251650,2025,3055,24949399.0,681.5,680.52
251660,2025,2957,23821208.0,671.52,671.33
251670,2025,3826,30838116.0,672.18,671.86
251675,2025,740,6065156.0,683.85,682.66
251680,2025,1819,14476407.0,664.09,663.34
251690,2025,2442,19538964.0,667.17,666.84
251700,2025,1842,14673103.0,664.64,663.96
251710,2025,403,3135472.0,649.49,648.92
251720,2025,827,6485362.0,654.06,653.85
251740,2025,477,3864983.0,676.55,674.86
260005,2025,17971,141689052.0,657.6,657.26
260010,2025,6354,51108796.0,671.12,670.42
260020,2025,4245,33024049.0,648.98,648.48
260030,2025,6191,49008660.0,660.2,659.79
260040,2025,5433,43365116.0,665.5,665.28
260050,2025,11876,98821775.0,693.88,693.46
260060,2025,2922,23823270.0,680.28,679.45
260070,2025,8101,64677938.0,665.64,665.52
260080,2025,5131,40182401.0,652.89,652.69
260090,2025,4089,33006988.0,673.19,672.7
260100,2025,2562,20669721.0,672.85,672.45
260105,2025,4050,33086468.0,681.61,681.02
260110,2025,16826,138486019.0,687.77,686.03
260120,2025,11795,96137754.0,681.02,679.21
260130,2025,2269,18144731.0,667.58,666.45
260140,2025,9104,72754160.0,666.49,666.08
260150,2025,2780,21718413.0,651.44,650.92
260160,2025,5843,46712879.0,667.28,666.27
260170,2025,14082,113393135.0,671.74,671.29
260180,2025,2835,22367128.0,658.37,657.58
260190,2025,14690,113943526.0,646.97,646.44
260200,2025,8090,66090598.0,681.81,680.85
260210,2025,8511,69974894.0,685.53,685.21
260220,2025,9408,73700591.0,653.2,652.98
260230,2025,9440,75801153.0,669.79,669.18
260240,2025,2171,17887411.0,687.22,686.82
260250,2025,1706,13615708.0,665.98,665.34
260260,2025,10767,87921994.0,682.06,680.61
260270,2025,3603,28770911.0,665.63,665.53
260280,2025,10745,90491098.0,703.05,701.86
260290,2025,30126,240183718.0,664.9,664.62
260300,2025,8692,69424431.0,665.74,665.68
260310,2025,4834,38737164.0,668.72,667.74
260320,2025,5684,47631344.0,699.11,698.47
260330,2025,1816,14939236.0,685.63,685.53
260340,2025,1516,12265567.0,674.59,674.25
260345,2025,20636,164157929.0,663.55,663.1
260350,2025,4912,38681955.0,656.53,656.22
260360,2025,1623,13233952.0,679.7,679.66
260370,2025,4518,37109120.0,685.34,684.55
260380,2025,3881,32209984.0,692.09,691.75
260390,2025,3040,24180879.0,663.56,662.9
260392,2025,3952,33044647.0,697.45,697.06
260400,2025,15432,120748103.0,652.43,652.14
260410,2025,49821,403834715.0,677.06,675.62
260415,2025,3712,29504874.0,662.84,662.47
260420,2025,8897,69828959.0,654.66,654.16
260430,2025,1980,16280405.0,686.87,685.16
260440,2025,3182,25419171.0,665.98,665.89
260450,2025,4611,37041334.0,669.78,669.56
260460,2025,4000,32301725.0,673.7,673.18
260470,2025,3736,30559185.0,682.51,681.75
260480,2025,2409,19391013.0,671.19,670.96
260490,2025,4412,33789817.0,638.69,638.51
260500,2025,4481,35925784.0,668.87,668.18
260510,2025,9019,71314340.0,659.1,658.88
260515,2025,2809,22126884.0,657.1,656.62
260520,2025,10407,82542340.0,661.32,661.12
260530,2025,8069,65433350.0,676.1,675.9
260540,2025,6542,51480562.0,656.01,655.77
260545,2025,62,520007.0,696.06,696.06
260550,2025,2056,16455180.0,667.41,667.27
260560,2025,4024,31807172.0,659.52,659.01
260570,2025,7119,56960312.0,667.93,667.01
260580,2025,4228,32851504.0,647.94,647.58
260590,2025,5060,39726054.0,655.03,654.41
260600,2025,23866,191365160.0,669.43,668.29
260610,2025,6748,53943256.0,666.29,666.03
260620,2025,15648,123504235.0,658.35,657.74
260630,2025,1732,14084753.0,677.86,677.7
260640,2025,18117,141448152.0,651.32,650.82
260650,2025,4209,34833673.0,690.02,689.85
260660,2025,5825,47076174.0,675.23,673.59
260670,2025,1503,12074849.0,669.74,669.7
260680,2025,20093,159797431.0,663.48,662.92
260690,2025,2396,18920570.0,659.3,658.26
260700,2025,8067,65336909.0,675.24,674.99
260710,2025,911,7347313.0,672.69,672.5
260720,2025,20427,164133459.0,670.49,669.67
260730,2025,6828,57643846.0,704.32,703.69
260740,2025,1112,8869426.0,664.83,664.47
260750,2025,6271,51465469.0,684.12,683.94
260760,2025,5147,40545807.0,656.78,656.54
260765,2025,6300,50849153.0,673.08,672.67
260770,2025,2871,22928821.0,665.75,665.55
260775,2025,5159,40993614.0,662.62,662.33
260780,2025,2465,19809501.0,673.0,669.82
260790,2025,88230,708622155.0,670.29,669.52
260795,2025,2620,20870502.0,664.1,664.02
260800,2025,4877,38147065.0,652.06,651.86
260805,2025,2922,23716582.0,677.24,676.69
260810,2025,5198,40667040.0,652.88,652.03
260820,2025,3935,31295046.0,663.12,662.87
260825,2025,2261,18492259.0,682.34,681.77
260830,2025,3152,26155509.0,692.57,691.61
260840,2025,3842,31100696.0,675.27,674.6
260845,2025,3411,27014062.0,660.46,660.01
260850,2025,3240,26188939.0,673.69,673.5
260860,2025,2498,20139578.0,673.78,672.0
260870,2025,3478,27712618.0,664.28,664.06
260875,2025,5351,42833404.0,670.64,667.13
260880,2025,8582,69693897.0,677.56,677.07
260890,2025,8568,66022844.0,643.24,642.32
260900,2025,3789,29905814.0,658.77,658.18
260910,2025,2649,21697308.0,683.24,682.75
260915,2025,5602,45749416.0,680.83,680.61
260920,2025,2549,20258162.0,662.84,662.42
260930,2025,3197,26210841.0,684.99,683.24
260940,2025,10996,86670561.0,657.19,656.9
260950,2025,4430,34924891.0,657.4,657.01
260960,2025,51966,411975967.0,661.36,660.83
260970,2025,3930,31841585.0,675.65,675.22
260980,2025,4112,34057133.0,690.8,690.29
260990,2025,11272,92903064.0,687.8,686.89
261000,2025,11694,92582290.0,660.44,660.0
261010,2025,1678,13672273.0,679.1,679.03
261020,2025,5108,41467006.0,676.84,676.69
261030,2025,3197,25946259.0,677.13,676.57
261040,2025,4052,32763163.0,673.82,673.74
261050,2025,6298,49611274.0,656.71,656.6
261060,2025,11747,94631812.0,671.59,671.38
261070,2025,44814,356984558.0,664.45,663.95
261080,2025,5965,48487533.0,677.71,677.47
261090,2025,15455,122088940.0,659.1,658.5
261100,2025,6587,54035847.0,684.14,683.77
261110,2025,49518,400857401.0,676.4,675.12
261120,2025,3102,24576005.0,662.14,660.21
261130,2025,5819,46411295.0,665.11,664.76
261140,2025,2557,20140345.0,657.76,656.65
261150,2025,4077,32566981.0,666.29,665.85
261153,2025,1292,10415681.0,671.82,671.68
261160,2025,143028,1132223199.0,660.89,659.87
261170,2025,5937,46725097.0,656.51,655.88
261180,2025,6560,52039783.0,661.84,661.43
261190,2025,3794,31186938.0,685.26,685.19
261200,2025,2492,19463200.0,651.04,650.88
261210,2025,1350,10739245.0,663.24,663.2
261220,2025,9639,78113651.0,677.09,675.53
261230,2025,2957,24117468.0,680.22,679.96
261240,2025,4949,39686637.0,670.28,668.31
261245,2025,2624,20906538.0,665.44,664.2
261247,2025,2229,18379764.0,688.05,687.09
261250,2025,18293,139912260.0,638.07,637.49
261255,2025,2584,20591173.0,665.08,664.23
261260,2025,13138,105644722.0,671.25,670.4
261270,2025,3925,31334360.0,665.35,665.22
261280,2025,2000,16170506.0,675.39,673.78
261290,2025,2425,19614208.0,674.23,674.04
261300,2025,9725,78829622.0,676.82,675.69
261310,2025,7540,60539472.0,669.63,669.18
261320,2025,4767,38808074.0,679.18,678.56
261330,2025,5309,42148171.0,662.19,661.64
261340,2025,4659,37954906.0,680.71,678.99
261350,2025,6604,53798725.0,679.02,678.93
261360,2025,6053,47724742.0,657.36,657.09
261370,2025,17742,141516003.0,665.52,664.96
261380,2025,3300,26695339.0,674.5,674.35
261390,2025,13005,104083921.0,667.98,667.13
261400,2025,3760,30636103.0,680.13,679.18
261410,2025,6802,54183043.0,665.3,663.96
261420,2025,7098,57887596.0,680.25,679.7
261430,2025,3235,25955040.0,669.47,668.9
261440,2025,958,7918547.0,689.27,688.97
261450,2025,11529,91647330.0,663.12,662.64
261460,2025,5896,47243035.0,668.17,667.91
261470,2025,2835,22536270.0,663.26,662.44
261480,2025,3982,33000050.0,691.4,690.88
261485,2025,4671,38621966.0,689.34,689.18
261500,2025,4998,40318601.0,673.27,672.19
261510,2025,1540,12910334.0,699.11,698.76
261520,2025,1813,14416797.0,663.09,662.71
261530,2025,7599,59775497.0,655.94,655.82
261540,2025,7212,59568229.0,689.16,688.29
261550,2025,2562,20498503.0,667.38,666.87
261560,2025,7818,64305999.0,688.75,685.56
261570,2025,2306,18397048.0,665.12,664.87
261580,2025,5958,49101462.0,687.17,686.88
261590,2025,1803,14382476.0,665.14,664.76
261600,2025,4297,34547368.0,670.25,670.01
261610,2025,1520,12332044.0,677.13,676.35
261618,2025,2063,16227394.0,657.5,655.67
261620,2025,4093,33179125.0,676.24,675.58
261630,2025,3883,31507377.0,676.54,676.28
261640,2025,23145,181001636.0,653.18,651.95
261650,2025,3513,28585648.0,679.25,678.18
270010,2025,3212,26905743.0,698.64,698.36
270020,2025,3478,28047417.0,673.08,672.14
270030,2025,28713,236130904.0,686.56,686.04
270040,2025,6707,55260981.0,689.32,686.88
270050,2025,3626,30526364.0,702.45,701.71
270060,2025,1313,10758871.0,684.91,683.33
270070,2025,4528,37218634.0,685.1,685.04
270080,2025,866,7045613.0,678.57,678.21
270090,2025,1649,13983854.0,707.44,706.53
270100,2025,5179,41650560.0,674.99,670.23
270110,2025,2059,17076152.0,691.99,691.44
270120,2025,1810,14828487.0,683.07,682.88
270130,2025,3935,32948209.0,698.38,697.82
270135,2025,1554,12826298.0,688.27,687.89
270140,2025,5368,44074314.0,685.56,684.42
270150,2025,2723,22723471.0,696.07,695.49
270160,2025,3799,31452349.0,690.62,690.21
270170,2025,2060,17055125.0,691.11,690.12
270180,2025,2113,17752438.0,700.44,700.25
270190,2025,1966,16005060.0,678.74,678.59
270200,2025,2078,17355920.0,696.54,695.99
270210,2025,4488,37440315.0,695.75,695.26
270220,2025,953,7736068.0,680.2,676.39
270230,2025,8522,71316525.0,697.68,697.46
270235,2025,5655,47068829.0,694.49,693.72
270240,2025,8662,70238538.0,676.13,675.82
270250,2025,2818,22416470.0,662.92,662.78
270255,2025,3161,25483131.0,672.13,671.8
270260,2025,4874,40278795.0,688.98,688.78
270270,2025,745,6120580.0,685.0,684.47
270280,2025,2377,20091048.0,705.24,704.56
270290,2025,7630,64426340.0,703.99,703.72
270300,2025,2601,21634984.0,693.76,693.51
270310,2025,4673,38284678.0,683.54,682.86
270320,2025,3941,31403256.0,664.53,664.36
270330,2025,3900,33635556.0,719.32,718.79
270340,2025,1303,10903838.0,698.01,697.23
270350,2025,1138,9181020.0,672.65,672.35
270360,2025,2633,21797958.0,691.36,689.75
270370,2025,1076,9106146.0,705.38,705.27
270375,2025,2935,23373033.0,663.8,663.65
270380,2025,4325,36226083.0,698.27,697.84
270390,2025,973,7979230.0,684.62,683.74
270400,2025,4238,33739717.0,664.78,663.65
270410,2025,4364,35503883.0,678.66,677.9
270420,2025,5985,48750020.0,679.49,678.88
270430,2025,102711,836200987.0,679.59,678.75
270440,2025,3372,27409173.0,678.37,677.72
270450,2025,6916,57475804.0,693.76,692.55
270460,2025,2593,20848728.0,671.27,670.43
270470,2025,8704,72053362.0,692.55,690.02
270480,2025,2207,17811017.0,673.03,672.54
270490,2025,645,5026664.0,650.04,649.5
270500,2025,4216,35497322.0,701.83,701.65
270510,2025,4476,37578107.0,701.76,699.66
270520,2025,2192,18327801.0,697.31,696.84
270530,2025,1043,8547769.0,684.02,682.77
270540,2025,1719,14167925.0,686.82,686.73
270550,2025,4332,36820385.0,709.19,708.43
270560,2025,2326,18922228.0,678.04,677.81
270570,2025,4116,33561103.0,680.36,679.73
270580,2025,2056,17228425.0,698.26,698.2
270590,2025,1191,9897633.0,692.76,692.35
270600,2025,2524,20974997.0,693.67,692.66
270610,2025,2809,23101746.0,687.4,685.79
270620,2025,1027,8659111.0,702.46,702.35
270630,2025,14324,115916362.0,674.95,674.5
270640,2025,4253,35216496.0,690.85,690.27
270642,2025,2302,19070541.0,690.65,690.39
270644,2025,2457,20028252.0,679.95,679.44
270650,2025,2663,21281716.0,668.61,666.2
270660,2025,1461,11775104.0,671.48,671.48
270670,2025,12905,103050400.0,665.91,665.55
270680,2025,5022,40448421.0,671.36,671.2
270690,2025,6964,55954367.0,671.67,669.77
270700,2025,435,3513962.0,673.41,673.16
270710,2025,4754,40162161.0,704.39,704.13
270720,2025,2954,24666823.0,697.7,695.94
270730,2025,5052,41313057.0,681.93,681.59
270740,2025,1807,14962451.0,689.99,689.9
270750,2025,5552,44904285.0,674.26,674.01
270760,2025,2362,19378821.0,684.31,683.7
270770,2025,12828,105578424.0,688.5,686.13
270780,2025,1794,14631746.0,679.53,679.33
270790,2025,1266,10622233.0,699.47,699.33
270800,2025,8664,70459555.0,678.87,677.93
270810,2025,2283,18626966.0,681.21,680.08
270820,2025,1354,11132772.0,688.5,685.42
270830,2025,3191,27465740.0,717.88,717.51
270840,2025,6149,51554536.0,699.32,699.03
270850,2025,6158,51420866.0,698.37,695.82
270860,2025,9413,75573017.0,669.42,669.15
270870,2025,1647,13619130.0,691.73,689.34
270880,2025,6635,54391592.0,683.99,683.21
270890,2025,2179,17768273.0,680.4,679.74
270895,2025,3000,24947085.0,693.36,693.11
270900,2025,1070,8449569.0,658.95,658.2
270910,2025,3865,31379697.0,676.94,676.61
270915,2025,6383,51833863.0,678.03,676.91
270920,2025,4614,38359560.0,693.78,693.12
270930,2025,10730,87585322.0,681.89,680.4
270940,2025,4583,37733612.0,686.63,686.41
280010,2025,347,2778554.0,666.74,666.74
280020,2025,3578,28487041.0,664.11,663.5
280030,2025,57831,457795338.0,660.83,659.92
280040,2025,2311,18263191.0,659.94,658.72
280050,2025,2787,22483699.0,673.03,672.38
280060,2025,5064,40484135.0,666.64,666.33
280067,2025,4867,38572298.0,660.96,660.4
280070,2025,1480,12496438.0,704.51,704.09
280100,2025,2998,24146022.0,671.64,671.3
280110,2025,1180,9447836.0,667.47,667.42
280120,2025,6095,50985866.0,700.08,697.11
280130,2025,5614,45995334.0,685.42,682.99
280140,2025,4530,36163580.0,667.19,665.32
280150,2025,2362,18940997.0,669.46,668.34
280160,2025,938,7314219.0,650.11,649.86
280170,2025,3823,30997149.0,676.65,675.82
280190,2025,912,7018052.0,641.12,640.82
280200,2025,773,6296933.0,679.68,678.88
280210,2025,11224,90299869.0,671.14,670.61
280220,2025,1280,10509469.0,684.76,684.58
280230,2025,2760,22364436.0,676.85,675.36
280240,2025,2618,21121275.0,673.7,672.3
280250,2025,731,5740278.0,654.98,654.51
280260,2025,1870,14949752.0,667.11,666.09
280270,2025,2149,17884828.0,694.7,693.74
280280,2025,3114,26106106.0,699.23,698.83
280290,2025,12975,102907231.0,661.81,661.15
280300,2025,10489,84530953.0,672.37,671.65
280310,2025,894,7235384.0,674.88,674.43
280320,2025,6348,51617164.0,678.5,677.7
280330,2025,2799,22415681.0,668.11,667.43
280340,2025,3391,27355180.0,672.74,672.43
280350,2025,21199,163915748.0,647.53,644.56
280360,2025,3977,32443525.0,680.35,679.98
280370,2025,1500,11941385.0,664.97,663.23
280380,2025,722,5779567.0,667.28,667.04
280390,2025,2582,20629632.0,666.53,665.99
280400,2025,2755,22711055.0,687.28,686.98
